Location,Industry,Subcategory_ID,Hierarchy_Level,Data_Type,Global_Brand_Owner,Unit,Year_text,Year_date,Year_minus_2016,Volume
7,Alcoholic Drinks,6,2,Total Volume,Unicer - Bebidas de Portugal SA,million litres,2016,31/12/2016,4,"8,45500447"
7,Alcoholic Drinks,6,2,Total Volume,Unicer - Bebidas de Portugal SA,million litres,2017,31/12/2017,5,"7,48357463"
7,Alcoholic Drinks,6,2,Total Volume,Unicer - Bebidas de Portugal SA,million litres,2018,31/12/2018,6,"7,16235631"
7,Alcoholic Drinks,6,2,Total Volume,Unicer - Bebidas de Portugal SA,million litres,2019,31/12/2019,7,"7,22000005"
7,Alcoholic Drinks,6,2,Total Volume,Unicer - Bebidas de Portugal SA,million litres,2020,31/12/2020,8,"7,33450006"
7,Alcoholic Drinks,6,2,Total Volume,Others,million litres,2016,31/12/2016,4,"103,35619400"
7,Alcoholic Drinks,6,2,Total Volume,Others,million litres,2017,31/12/2017,5,"105,84013240"
7,Alcoholic Drinks,6,2,Total Volume,Others,million litres,2018,31/12/2018,6,"101,88304150"
7,Alcoholic Drinks,6,2,Total Volume,Others,million litres,2019,31/12/2019,7,"105,39598840"
7,Alcoholic Drinks,6,2,Total Volume,Others,million litres,2020,31/12/2020,8,"104,78375210"
7,Alcoholic Drinks,6,2,Total Volume,Others,million litres,2021,31/12/2021,9,"107,37770370"
7,Alcoholic Drinks,12,4,Total Volume,Oettinger Brauerei GmbH,million litres,2016,31/12/2016,4,"514,96496240"
7,Alcoholic Drinks,12,4,Total Volume,Oettinger Brauerei GmbH,million litres,2017,31/12/2017,5,"504,15072790"
7,Alcoholic Drinks,12,4,Total Volume,Oettinger Brauerei GmbH,million litres,2018,31/12/2018,6,"487,86663730"
7,Alcoholic Drinks,12,4,Total Volume,Oettinger Brauerei GmbH,million litres,2019,31/12/2019,7,"465,91260440"
7,Alcoholic Drinks,12,4,Total Volume,Oettinger Brauerei GmbH,million litres,2020,31/12/2020,8,"451,00338740"
7,Alcoholic Drinks,12,4,Total Volume,Oettinger Brauerei GmbH,million litres,2021,31/12/2021,9,"432,06124960"
7,Alcoholic Drinks,12,4,Total Volume,Oetker-Gruppe,million litres,2016,31/12/2016,4,"129,01537990"
7,Alcoholic Drinks,12,4,Total Volume,Oetker-Gruppe,million litres,2017,31/12/2017,5,"125,40296670"
7,Alcoholic Drinks,12,4,Total Volume,Oetker-Gruppe,million litres,2018,31/12/2018,6,"123,52193170"
7,Alcoholic Drinks,12,4,Total Volume,Oetker-Gruppe,million litres,2019,31/12/2019,7,"116,60467610"
7,Alcoholic Drinks,12,4,Total Volume,Oetker-Gruppe,million litres,2020,31/12/2020,8,"111,94048280"
7,Alcoholic Drinks,12,4,Total Volume,Oetker-Gruppe,million litres,2021,31/12/2021,9,"107,70914810"
7,Alcoholic Drinks,12,4,Total Volume,Mahou SA,million litres,2016,31/12/2016,4,"37,29917526"
7,Alcoholic Drinks,12,4,Total Volume,Mahou SA,million litres,2017,31/12/2017,5,"42,00000177"
7,Alcoholic Drinks,12,4,Total Volume,Mahou SA,million litres,2018,31/12/2018,6,"47,00000136"
7,Alcoholic Drinks,12,4,Total Volume,Mahou SA,million litres,2019,31/12/2019,7,"57,41999956"
7,Alcoholic Drinks,12,4,Total Volume,Mahou SA,million litres,2020,31/12/2020,8,"64,00000064"
7,Alcoholic Drinks,12,4,Total Volume,Mahou SA,million litres,2021,31/12/2021,9,"66,32000075"
7,Alcoholic Drinks,12,4,Total Volume,Birra Castello SpA,million litres,2016,31/12/2016,4,"53,55919719"
7,Alcoholic Drinks,12,4,Total Volume,Birra Castello SpA,million litres,2017,31/12/2017,5,"54,47842285"
7,Alcoholic Drinks,12,4,Total Volume,Birra Castello SpA,million litres,2018,31/12/2018,6,"59,57232725"
7,Alcoholic Drinks,12,4,Total Volume,Birra Castello SpA,million litres,2019,31/12/2019,7,"60,49285339"
7,Alcoholic Drinks,12,4,Total Volume,Birra Castello SpA,million litres,2020,31/12/2020,8,"60,54907210"
7,Alcoholic Drinks,12,4,Total Volume,Birra Castello SpA,million litres,2021,31/12/2021,9,"60,58725344"
7,Alcoholic Drinks,12,4,Total Volume,Damm SA,million litres,2016,31/12/2016,4,"54,45233634"
7,Alcoholic Drinks,12,4,Total Volume,Damm SA,million litres,2017,31/12/2017,5,"54,71245747"
7,Alcoholic Drinks,12,4,Total Volume,Damm SA,million litres,2018,31/12/2018,6,"55,81232538"
7,Alcoholic Drinks,12,4,Total Volume,Damm SA,million litres,2019,31/12/2019,7,"55,23367780"
7,Alcoholic Drinks,12,4,Total Volume,Damm SA,million litres,2020,31/12/2020,8,"55,10958472"
7,Alcoholic Drinks,12,4,Total Volume,Damm SA,million litres,2021,31/12/2021,9,"54,92900093"
7,Alcoholic Drinks,12,4,Total Volume,Carlsberg A/S,million litres,2016,31/12/2016,4,"46,72026111"
7,Alcoholic Drinks,12,4,Total Volume,Carlsberg A/S,million litres,2017,31/12/2017,5,"44,96478232"
7,Alcoholic Drinks,12,4,Total Volume,Carlsberg A/S,million litres,2018,31/12/2018,6,"43,52770231"
7,Alcoholic Drinks,12,4,Total Volume,Carlsberg A/S,million litres,2019,31/12/2019,7,"34,68537497"
7,Alcoholic Drinks,12,4,Total Volume,Carlsberg A/S,million litres,2020,31/12/2020,8,"33,17021653"
7,Alcoholic Drinks,12,4,Total Volume,Carlsberg A/S,million litres,2021,31/12/2021,9,"32,60975001"
7,Alcoholic Drinks,12,4,Total Volume,Heineken NV,million litres,2016,31/12/2016,4,"28,03803042"
7,Alcoholic Drinks,12,4,Total Volume,Heineken NV,million litres,2017,31/12/2017,5,"22,99219412"
7,Alcoholic Drinks,12,4,Total Volume,Heineken NV,million litres,2018,31/12/2018,6,"19,54008253"
7,Alcoholic Drinks,12,4,Total Volume,Heineken NV,million litres,2019,31/12/2019,7,"19,43937299"
7,Alcoholic Drinks,12,4,Total Volume,Heineken NV,million litres,2020,31/12/2020,8,"19,42233587"
7,Alcoholic Drinks,12,4,Total Volume,Heineken NV,million litres,2021,31/12/2021,9,"19,10260451"
7,Alcoholic Drinks,12,4,Total Volume,Super Bock Group SGPS SA,million litres,2021,31/12/2021,9,"14,83020007"
7,Alcoholic Drinks,12,4,Total Volume,Asahi Group Holdings Ltd,million litres,2020,31/12/2020,8,"14,62537705"
7,Alcoholic Drinks,12,4,Total Volume,Asahi Group Holdings Ltd,million litres,2021,31/12/2021,9,"14,59823890"
7,Alcoholic Drinks,12,4,Total Volume,Drive Beer Srl,million litres,2018,31/12/2018,6,"9,38319048"
7,Alcoholic Drinks,12,4,Total Volume,Drive Beer Srl,million litres,2019,31/12/2019,7,"9,75525102"
7,Alcoholic Drinks,12,4,Total Volume,Drive Beer Srl,million litres,2020,31/12/2020,8,"9,85581698"
7,Alcoholic Drinks,12,4,Total Volume,Drive Beer Srl,million litres,2021,31/12/2021,9,"9,78554234"
7,Alcoholic Drinks,12,4,Total Volume,Reitangruppen AS,million litres,2016,31/12/2016,4,"9,90592565"
7,Alcoholic Drinks,12,4,Total Volume,Reitangruppen AS,million litres,2017,31/12/2017,5,"8,03000001"
7,Alcoholic Drinks,12,4,Total Volume,Reitangruppen AS,million litres,2018,31/12/2018,6,"7,69999974"
7,Alcoholic Drinks,12,4,Total Volume,Reitangruppen AS,million litres,2019,31/12/2019,7,"7,60073105"
7,Alcoholic Drinks,12,4,Total Volume,Reitangruppen AS,million litres,2020,31/12/2020,8,"8,65932824"
7,Alcoholic Drinks,12,4,Total Volume,Reitangruppen AS,million litres,2021,31/12/2021,9,"9,13011454"
7,Alcoholic Drinks,12,4,Total Volume,FeldschlÃ¶sschen GetrÃ¤nke AG,million litres,2016,31/12/2016,4,"6,01930064"
7,Alcoholic Drinks,12,4,Total Volume,FeldschlÃ¶sschen GetrÃ¤nke AG,million litres,2017,31/12/2017,5,"6,81444955"
7,Alcoholic Drinks,12,4,Total Volume,FeldschlÃ¶sschen GetrÃ¤nke AG,million litres,2018,31/12/2018,6,"8,30000008"
7,Alcoholic Drinks,12,4,Total Volume,FeldschlÃ¶sschen GetrÃ¤nke AG,million litres,2019,31/12/2019,7,"8,28730463"
7,Alcoholic Drinks,12,4,Total Volume,FeldschlÃ¶sschen GetrÃ¤nke AG,million litres,2020,31/12/2020,8,"8,24316712"
7,Alcoholic Drinks,12,4,Total Volume,FeldschlÃ¶sschen GetrÃ¤nke AG,million litres,2021,31/12/2021,9,"8,32892225"
7,Alcoholic Drinks,12,4,Total Volume,Anheuser-Busch InBev NV,million litres,2016,31/12/2016,4,"10,13714006"
7,Alcoholic Drinks,12,4,Total Volume,Anheuser-Busch InBev NV,million litres,2017,31/12/2017,5,"9,75178140"
7,Alcoholic Drinks,12,4,Total Volume,Anheuser-Busch InBev NV,million litres,2018,31/12/2018,6,"9,36067568"
7,Alcoholic Drinks,12,4,Total Volume,Anheuser-Busch InBev NV,million litres,2019,31/12/2019,7,"8,96717617"
7,Alcoholic Drinks,12,4,Total Volume,Anheuser-Busch InBev NV,million litres,2020,31/12/2020,8,"8,63041566"
7,Alcoholic Drinks,12,4,Total Volume,Anheuser-Busch InBev NV,million litres,2021,31/12/2021,9,"8,17750096"
7,Alcoholic Drinks,12,4,Total Volume,Royal Unibrew A/S,million litres,2016,31/12/2016,4,"6,99639458"
7,Alcoholic Drinks,12,4,Total Volume,Royal Unibrew A/S,million litres,2017,31/12/2017,5,"6,94468657"
7,Alcoholic Drinks,12,4,Total Volume,Royal Unibrew A/S,million litres,2018,31/12/2018,6,"6,98421470"
7,Alcoholic Drinks,12,4,Total Volume,Royal Unibrew A/S,million litres,2019,31/12/2019,7,"7,12958811"
7,Alcoholic Drinks,12,4,Total Volume,Royal Unibrew A/S,million litres,2020,31/12/2020,8,"7,22741682"
7,Alcoholic Drinks,12,4,Total Volume,Royal Unibrew A/S,million litres,2021,31/12/2021,9,"7,20357737"
7,Alcoholic Drinks,12,4,Total Volume,Bavaria NV,million litres,2016,31/12/2016,4,"9,73642809"
7,Alcoholic Drinks,12,4,Total Volume,Bavaria NV,million litres,2017,31/12/2017,5,"8,28770085"
7,Alcoholic Drinks,12,4,Total Volume,Bavaria NV,million litres,2018,31/12/2018,6,"7,71999957"
7,Alcoholic Drinks,12,4,Total Volume,Bavaria NV,million litres,2019,31/12/2019,7,"7,26000032"
7,Alcoholic Drinks,12,4,Total Volume,Bavaria NV,million litres,2020,31/12/2020,8,"6,77999981"
7,Alcoholic Drinks,12,4,Total Volume,Bavaria NV,million litres,2021,31/12/2021,9,"6,66555780"
7,Alcoholic Drinks,12,4,Total Volume,C&C Group Plc,million litres,2016,31/12/2016,4,"8,09765651"
7,Alcoholic Drinks,12,4,Total Volume,C&C Group Plc,million litres,2017,31/12/2017,5,"7,28376156"
7,Alcoholic Drinks,12,4,Total Volume,C&C Group Plc,million litres,2018,31/12/2018,6,"6,81859074"
7,Alcoholic Drinks,12,4,Total Volume,C&C Group Plc,million litres,2019,31/12/2019,7,"6,47740679"
7,Alcoholic Drinks,12,4,Total Volume,C&C Group Plc,million litres,2020,31/12/2020,8,"6,24645684"
7,Alcoholic Drinks,12,4,Total Volume,C&C Group Plc,million litres,2021,31/12/2021,9,"6,10014320"
7,Alcoholic Drinks,12,4,Total Volume,Harboes Bryggeri A/S,million litres,2016,31/12/2016,4,"4,95029578"
7,Alcoholic Drinks,12,4,Total Volume,Harboes Bryggeri A/S,million litres,2017,31/12/2017,5,"4,61798347"
7,Alcoholic Drinks,12,4,Total Volume,Harboes Bryggeri A/S,million litres,2018,31/12/2018,6,"4,44236412"
7,Alcoholic Drinks,12,4,Total Volume,Harboes Bryggeri A/S,million litres,2019,31/12/2019,7,"4,72989988"
7,Alcoholic Drinks,12,4,Total Volume,Harboes Bryggeri A/S,million litres,2020,31/12/2020,8,"5,32108786"
7,Alcoholic Drinks,12,4,Total Volume,Harboes Bryggeri A/S,million litres,2021,31/12/2021,9,"5,17432513"
7,Alcoholic Drinks,12,4,Total Volume,Brasserie De Saint-Omer,million litres,2016,31/12/2016,4,"4,23999963"
7,Alcoholic Drinks,12,4,Total Volume,Brasserie De Saint-Omer,million litres,2017,31/12/2017,5,"4,09999975"
7,Alcoholic Drinks,12,4,Total Volume,Brasserie De Saint-Omer,million litres,2018,31/12/2018,6,"4,01999994"
7,Alcoholic Drinks,12,4,Total Volume,Brasserie De Saint-Omer,million litres,2019,31/12/2019,7,"3,90000009"
7,Alcoholic Drinks,12,4,Total Volume,Brasserie De Saint-Omer,million litres,2020,31/12/2020,8,"3,84999980"
7,Alcoholic Drinks,12,4,Total Volume,Brasserie De Saint-Omer,million litres,2021,31/12/2021,9,"3,86999986"
7,Alcoholic Drinks,12,4,Total Volume,Van Pur SA,million litres,2016,31/12/2016,4,"3,28850090"
7,Alcoholic Drinks,12,4,Total Volume,Van Pur SA,million litres,2017,31/12/2017,5,"3,32138604"
7,Alcoholic Drinks,12,4,Total Volume,Van Pur SA,million litres,2018,31/12/2018,6,"3,36456408"
7,Alcoholic Drinks,12,4,Total Volume,Van Pur SA,million litres,2019,31/12/2019,7,"3,41402319"
7,Alcoholic Drinks,12,4,Total Volume,Van Pur SA,million litres,2020,31/12/2020,8,"3,46625766"
7,Alcoholic Drinks,12,4,Total Volume,Van Pur SA,million litres,2021,31/12/2021,9,"3,52650859"
7,Alcoholic Drinks,12,4,Total Volume,Royal Ahold NV,million litres,2020,31/12/2020,8,"2,31999988"
7,Alcoholic Drinks,12,4,Total Volume,Royal Ahold NV,million litres,2021,31/12/2021,9,"2,95771062"
7,Alcoholic Drinks,12,4,Total Volume,Unicer - Bebidas de Portugal SA,million litres,2016,31/12/2016,4,"10,79619853"
7,Alcoholic Drinks,12,4,Total Volume,Unicer - Bebidas de Portugal SA,million litres,2017,31/12/2017,5,"11,70511934"
7,Alcoholic Drinks,12,4,Total Volume,Unicer - Bebidas de Portugal SA,million litres,2018,31/12/2018,6,"12,31999910"
7,Alcoholic Drinks,12,4,Total Volume,Unicer - Bebidas de Portugal SA,million litres,2019,31/12/2019,7,"12,91499984"
7,Alcoholic Drinks,12,4,Total Volume,Unicer - Bebidas de Portugal SA,million litres,2020,31/12/2020,8,"13,57530073"
7,Alcoholic Drinks,12,4,Total Volume,SABMiller Plc,million litres,2016,31/12/2016,4,"20,63184047"
7,Alcoholic Drinks,12,4,Total Volume,SABMiller Plc,million litres,2017,31/12/2017,5,"18,87288346"
7,Alcoholic Drinks,12,4,Total Volume,SABMiller Plc,million litres,2018,31/12/2018,6,"14,03136974"
7,Alcoholic Drinks,12,4,Total Volume,SABMiller Plc,million litres,2019,31/12/2019,7,"14,58519477"
7,Alcoholic Drinks,12,4,Total Volume,Tarricone SpA,million litres,2016,31/12/2016,4,"9,85782879"
7,Alcoholic Drinks,12,4,Total Volume,Tarricone SpA,million litres,2017,31/12/2017,5,"8,98999896"
7,Alcoholic Drinks,12,4,Total Volume,Private Label,million litres,2016,31/12/2016,4,"758,18057120"
7,Alcoholic Drinks,12,4,Total Volume,Private Label,million litres,2017,31/12/2017,5,"754,65445110"
7,Alcoholic Drinks,12,4,Total Volume,Private Label,million litres,2018,31/12/2018,6,"753,74142390"
7,Alcoholic Drinks,12,4,Total Volume,Private Label,million litres,2019,31/12/2019,7,"748,78678610"
7,Alcoholic Drinks,12,4,Total Volume,Private Label,million litres,2020,31/12/2020,8,"749,08932910"
7,Alcoholic Drinks,12,4,Total Volume,Private Label,million litres,2021,31/12/2021,9,"743,36602620"
7,Alcoholic Drinks,12,4,Total Volume,Others,million litres,2016,31/12/2016,4,"415,58814200"
7,Alcoholic Drinks,12,4,Total Volume,Others,million litres,2017,31/12/2017,5,"387,12790810"
7,Alcoholic Drinks,12,4,Total Volume,Others,million litres,2018,31/12/2018,6,"368,21840220"
7,Alcoholic Drinks,12,4,Total Volume,Others,million litres,2019,31/12/2019,7,"354,28960990"
7,Alcoholic Drinks,12,4,Total Volume,Others,million litres,2020,31/12/2020,8,"336,48004820"
7,Alcoholic Drinks,12,4,Total Volume,Others,million litres,2021,31/12/2021,9,"324,75900810"
7,Alcoholic Drinks,11,4,Total Volume,Heineken NV,million litres,2016,31/12/2016,4,"2507,41551200"
7,Alcoholic Drinks,11,4,Total Volume,Heineken NV,million litres,2017,31/12/2017,5,"2402,15849200"
7,Alcoholic Drinks,11,4,Total Volume,Heineken NV,million litres,2018,31/12/2018,6,"2408,30971400"
7,Alcoholic Drinks,11,4,Total Volume,Heineken NV,million litres,2019,31/12/2019,7,"2405,73122900"
7,Alcoholic Drinks,11,4,Total Volume,Heineken NV,million litres,2020,31/12/2020,8,"2420,74114600"
7,Alcoholic Drinks,11,4,Total Volume,Heineken NV,million litres,2021,31/12/2021,9,"2409,67041000"
7,Alcoholic Drinks,11,4,Total Volume,Carlsberg A/S,million litres,2016,31/12/2016,4,"1769,19440900"
7,Alcoholic Drinks,11,4,Total Volume,Carlsberg A/S,million litres,2017,31/12/2017,5,"1753,16308600"
7,Alcoholic Drinks,11,4,Total Volume,Carlsberg A/S,million litres,2018,31/12/2018,6,"1847,63724300"
7,Alcoholic Drinks,11,4,Total Volume,Carlsberg A/S,million litres,2019,31/12/2019,7,"1760,46732700"
7,Alcoholic Drinks,11,4,Total Volume,Carlsberg A/S,million litres,2020,31/12/2020,8,"1772,54702300"
7,Alcoholic Drinks,11,4,Total Volume,Carlsberg A/S,million litres,2021,31/12/2021,9,"1744,79894400"
7,Alcoholic Drinks,11,4,Total Volume,Grupo Mahou-San Miguel SA,million litres,2016,31/12/2016,4,"559,97746590"
7,Alcoholic Drinks,11,4,Total Volume,Grupo Mahou-San Miguel SA,million litres,2017,31/12/2017,5,"552,83669860"
7,Alcoholic Drinks,11,4,Total Volume,Grupo Mahou-San Miguel SA,million litres,2018,31/12/2018,6,"574,98502090"
7,Alcoholic Drinks,11,4,Total Volume,Grupo Mahou-San Miguel SA,million litres,2019,31/12/2019,7,"617,79691230"
7,Alcoholic Drinks,11,4,Total Volume,Grupo Mahou-San Miguel SA,million litres,2020,31/12/2020,8,"632,45777300"
7,Alcoholic Drinks,11,4,Total Volume,Grupo Mahou-San Miguel SA,million litres,2021,31/12/2021,9,"644,25362930"
7,Alcoholic Drinks,11,4,Total Volume,Dragonyte Brewery,million litres,2016,31/12/2016,4,"654,85114120"
7,Alcoholic Drinks,11,4,Total Volume,Dragonyte Brewery,million litres,2017,31/12/2017,5,"623,16970870"
7,Alcoholic Drinks,11,4,Total Volume,Dragonyte Brewery,million litres,2018,31/12/2018,6,"630,76895090"
7,Alcoholic Drinks,11,4,Total Volume,Dragonyte Brewery,million litres,2019,31/12/2019,7,"635,50502880"
7,Alcoholic Drinks,11,4,Total Volume,Dragonyte Brewery,million litres,2020,31/12/2020,8,"642,86360870"
7,Alcoholic Drinks,11,4,Total Volume,Dragonyte Brewery,million litres,2021,31/12/2021,9,"633,36827960"
7,Alcoholic Drinks,11,4,Total Volume,Anheuser-Busch InBev NV,million litres,2016,31/12/2016,4,"561,06599430"
7,Alcoholic Drinks,11,4,Total Volume,Anheuser-Busch InBev NV,million litres,2017,31/12/2017,5,"539,61599220"
7,Alcoholic Drinks,11,4,Total Volume,Anheuser-Busch InBev NV,million litres,2018,31/12/2018,6,"526,67107160"
7,Alcoholic Drinks,11,4,Total Volume,Anheuser-Busch InBev NV,million litres,2019,31/12/2019,7,"512,93617110"
7,Alcoholic Drinks,11,4,Total Volume,Anheuser-Busch InBev NV,million litres,2020,31/12/2020,8,"573,86125140"
7,Alcoholic Drinks,11,4,Total Volume,Anheuser-Busch InBev NV,million litres,2021,31/12/2021,9,"562,70649180"
7,Alcoholic Drinks,11,4,Total Volume,Anadolu Group,million litres,2016,31/12/2016,4,"830,10116050"
7,Alcoholic Drinks,11,4,Total Volume,Anadolu Group,million litres,2017,31/12/2017,5,"709,50696320"
7,Alcoholic Drinks,11,4,Total Volume,Anadolu Group,million litres,2018,31/12/2018,6,"616,54776390"
7,Alcoholic Drinks,11,4,Total Volume,Anadolu Group,million litres,2019,31/12/2019,7,"577,16116870"
7,Alcoholic Drinks,11,4,Total Volume,Anadolu Group,million litres,2020,31/12/2020,8,"522,32817530"
7,Alcoholic Drinks,11,4,Total Volume,Anadolu Group,million litres,2021,31/12/2021,9,"515,83034330"
7,Alcoholic Drinks,11,4,Total Volume,Oetker-Gruppe,million litres,2016,31/12/2016,4,"474,05563670"
7,Alcoholic Drinks,11,4,Total Volume,Oetker-Gruppe,million litres,2017,31/12/2017,5,"472,87560030"
7,Alcoholic Drinks,11,4,Total Volume,Oetker-Gruppe,million litres,2018,31/12/2018,6,"483,81815790"
7,Alcoholic Drinks,11,4,Total Volume,Oetker-Gruppe,million litres,2019,31/12/2019,7,"492,02074490"
7,Alcoholic Drinks,11,4,Total Volume,Oetker-Gruppe,million litres,2020,31/12/2020,8,"501,27134910"
7,Alcoholic Drinks,11,4,Total Volume,Oetker-Gruppe,million litres,2021,31/12/2021,9,"513,10220700"
7,Alcoholic Drinks,11,4,Total Volume,Damm SA,million litres,2016,31/12/2016,4,"248,04999820"
7,Alcoholic Drinks,11,4,Total Volume,Damm SA,million litres,2017,31/12/2017,5,"246,63022390"
7,Alcoholic Drinks,11,4,Total Volume,Damm SA,million litres,2018,31/12/2018,6,"256,53653720"
7,Alcoholic Drinks,11,4,Total Volume,Damm SA,million litres,2019,31/12/2019,7,"271,91449350"
7,Alcoholic Drinks,11,4,Total Volume,Damm SA,million litres,2020,31/12/2020,8,"277,84965970"
7,Alcoholic Drinks,11,4,Total Volume,Damm SA,million litres,2021,31/12/2021,9,"281,32000450"
7,Alcoholic Drinks,11,4,Total Volume,Asahi Group Holdings Ltd,million litres,2020,31/12/2020,8,"274,59169090"
7,Alcoholic Drinks,11,4,Total Volume,Asahi Group Holdings Ltd,million litres,2021,31/12/2021,9,"280,32782900"
7,Alcoholic Drinks,11,4,Total Volume,Super Bock Group SGPS SA,million litres,2021,31/12/2021,9,"179,79094190"
7,Alcoholic Drinks,11,4,Total Volume,Royal Unibrew A/S,million litres,2016,31/12/2016,4,"47,66424509"
7,Alcoholic Drinks,11,4,Total Volume,Royal Unibrew A/S,million litres,2017,31/12/2017,5,"167,49124830"
7,Alcoholic Drinks,11,4,Total Volume,Royal Unibrew A/S,million litres,2018,31/12/2018,6,"162,13584010"
7,Alcoholic Drinks,11,4,Total Volume,Royal Unibrew A/S,million litres,2019,31/12/2019,7,"156,36606190"
7,Alcoholic Drinks,11,4,Total Volume,Royal Unibrew A/S,million litres,2020,31/12/2020,8,"154,27013470"
7,Alcoholic Drinks,11,4,Total Volume,Royal Unibrew A/S,million litres,2021,31/12/2021,9,"149,68728710"
7,Alcoholic Drinks,11,4,Total Volume,Bitburger Braugruppe GmbH,million litres,2016,31/12/2016,4,"126,25369300"
7,Alcoholic Drinks,11,4,Total Volume,Bitburger Braugruppe GmbH,million litres,2017,31/12/2017,5,"123,38226360"
7,Alcoholic Drinks,11,4,Total Volume,Bitburger Braugruppe GmbH,million litres,2018,31/12/2018,6,"124,01626490"
7,Alcoholic Drinks,11,4,Total Volume,Bitburger Braugruppe GmbH,million litres,2019,31/12/2019,7,"123,11951250"
7,Alcoholic Drinks,11,4,Total Volume,Bitburger Braugruppe GmbH,million litres,2020,31/12/2020,8,"123,16234170"
7,Alcoholic Drinks,11,4,Total Volume,Bitburger Braugruppe GmbH,million litres,2021,31/12/2021,9,"123,24766550"
7,Alcoholic Drinks,11,4,Total Volume,C&C Group Plc,million litres,2016,31/12/2016,4,"88,85210157"
7,Alcoholic Drinks,11,4,Total Volume,C&C Group Plc,million litres,2017,31/12/2017,5,"87,03809170"
7,Alcoholic Drinks,11,4,Total Volume,C&C Group Plc,million litres,2018,31/12/2018,6,"86,22670686"
7,Alcoholic Drinks,11,4,Total Volume,C&C Group Plc,million litres,2019,31/12/2019,7,"89,14335678"
7,Alcoholic Drinks,11,4,Total Volume,C&C Group Plc,million litres,2020,31/12/2020,8,"90,99671168"
7,Alcoholic Drinks,11,4,Total Volume,C&C Group Plc,million litres,2021,31/12/2021,9,"92,34397681"
7,Alcoholic Drinks,11,4,Total Volume,"Stieglbrauerei zu Riedenburg, Franz Huemer & Co",million litres,2016,31/12/2016,4,"84,80251246"
7,Alcoholic Drinks,11,4,Total Volume,"Stieglbrauerei zu Riedenburg, Franz Huemer & Co",million litres,2017,31/12/2017,5,"85,54368704"
7,Alcoholic Drinks,11,4,Total Volume,"Stieglbrauerei zu Riedenburg, Franz Huemer & Co",million litres,2018,31/12/2018,6,"86,28389437"
7,Alcoholic Drinks,11,4,Total Volume,"Stieglbrauerei zu Riedenburg, Franz Huemer & Co",million litres,2019,31/12/2019,7,"87,19499120"
7,Alcoholic Drinks,11,4,Total Volume,"Stieglbrauerei zu Riedenburg, Franz Huemer & Co",million litres,2020,31/12/2020,8,"87,84397995"
7,Alcoholic Drinks,11,4,Total Volume,"Stieglbrauerei zu Riedenburg, Franz Huemer & Co",million litres,2021,31/12/2021,9,"87,58930443"
7,Alcoholic Drinks,11,4,Total Volume,Olvi Oyj,million litres,2016,31/12/2016,4,"79,38582254"
7,Alcoholic Drinks,11,4,Total Volume,Olvi Oyj,million litres,2017,31/12/2017,5,"78,50777260"
7,Alcoholic Drinks,11,4,Total Volume,Olvi Oyj,million litres,2018,31/12/2018,6,"78,00407748"
7,Alcoholic Drinks,11,4,Total Volume,Olvi Oyj,million litres,2019,31/12/2019,7,"75,01194414"
7,Alcoholic Drinks,11,4,Total Volume,Olvi Oyj,million litres,2020,31/12/2020,8,"77,01625480"
7,Alcoholic Drinks,11,4,Total Volume,Olvi Oyj,million litres,2021,31/12/2021,9,"77,41646409"
7,Alcoholic Drinks,11,4,Total Volume,Bavaria NV,million litres,2016,31/12/2016,4,"87,06659689"
7,Alcoholic Drinks,11,4,Total Volume,Bavaria NV,million litres,2017,31/12/2017,5,"84,97700488"
7,Alcoholic Drinks,11,4,Total Volume,Bavaria NV,million litres,2018,31/12/2018,6,"80,70872311"
7,Alcoholic Drinks,11,4,Total Volume,Bavaria NV,million litres,2019,31/12/2019,7,"74,97840097"
7,Alcoholic Drinks,11,4,Total Volume,Bavaria NV,million litres,2020,31/12/2020,8,"72,80402675"
7,Alcoholic Drinks,11,4,Total Volume,Bavaria NV,million litres,2021,31/12/2021,9,"71,52632090"
7,Alcoholic Drinks,11,4,Total Volume,Spendrups Bryggeri AB,million litres,2016,31/12/2016,4,"57,51742013"
7,Alcoholic Drinks,11,4,Total Volume,Spendrups Bryggeri AB,million litres,2017,31/12/2017,5,"58,18111000"
7,Alcoholic Drinks,11,4,Total Volume,Spendrups Bryggeri AB,million litres,2018,31/12/2018,6,"55,22791816"
7,Alcoholic Drinks,11,4,Total Volume,Spendrups Bryggeri AB,million litres,2019,31/12/2019,7,"55,66650198"
7,Alcoholic Drinks,11,4,Total Volume,Spendrups Bryggeri AB,million litres,2020,31/12/2020,8,"58,09493500"
7,Alcoholic Drinks,11,4,Total Volume,Spendrups Bryggeri AB,million litres,2021,31/12/2021,9,"53,49999812"
7,Alcoholic Drinks,11,4,Total Volume,Hijos de Rivera SA,million litres,2016,31/12/2016,4,"39,15000047"
7,Alcoholic Drinks,11,4,Total Volume,Hijos de Rivera SA,million litres,2017,31/12/2017,5,"39,62922585"
7,Alcoholic Drinks,11,4,Total Volume,Hijos de Rivera SA,million litres,2018,31/12/2018,6,"41,82824235"
7,Alcoholic Drinks,11,4,Total Volume,Hijos de Rivera SA,million litres,2019,31/12/2019,7,"45,42386311"
7,Alcoholic Drinks,11,4,Total Volume,Hijos de Rivera SA,million litres,2020,31/12/2020,8,"47,98000064"
7,Alcoholic Drinks,11,4,Total Volume,Hijos de Rivera SA,million litres,2021,31/12/2021,9,"49,63999958"
